"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,330492,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,363102,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,370473,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,371804,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,388145,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,385492,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,352810,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,399582,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,392772,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,404930,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,423746,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,427350,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,431789,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,440121,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,463277,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,466409,,
"FRA","France","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,459765,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1970","1970","EUR","Euro","6","Millions",,,125698,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1971","1971","EUR","Euro","6","Millions",,,140192,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1972","1972","EUR","Euro","6","Millions",,,156487,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1973","1973","EUR","Euro","6","Millions",,,179495,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1974","1974","EUR","Euro","6","Millions",,,209367,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1975","1975","EUR","Euro","6","Millions",,,235876,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1976","1976","EUR","Euro","6","Millions",,,272612,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1977","1977","EUR","Euro","6","Millions",,,306807,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1978","1978","EUR","Euro","6","Millions",,,348615,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1979","1979","EUR","Euro","6","Millions",,,398210,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1980","1980","EUR","Euro","6","Millions",,,451770,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1981","1981","EUR","Euro","6","Millions",,,509985,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1982","1982","EUR","Euro","6","Millions",,,585989,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1983","1983","EUR","Euro","6","Millions",,,650512,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1984","1984","EUR","Euro","6","Millions",,,707030,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1985","1985","EUR","Euro","6","Millions",,,757689,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1986","1986","EUR","Euro","6","Millions",,,814596,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1987","1987","EUR","Euro","6","Millions",,,855983,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1988","1988","EUR","Euro","6","Millions",,,925215,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1989","1989","EUR","Euro","6","Millions",,,997121,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,1053546,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,1091705,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,1130983,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,1142119,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,1179867,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,1218273,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,1252266,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,1292777,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1351896,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1400999,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,1478585,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,1538200,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,1587829,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,1630666,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,1704019,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,1765905,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,1848151,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,1941360,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,1992380,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,1936422,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,1995289,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,2058369,,
"FRA","France","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,2088804,,
